source,system,sentence_id,text,subject,predicate,object,category,is_conflicting,is_ambiguous,confidence,competitor_count,provenance
carb30,deepseek_baseline,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",cole,left,`` hex '',failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,deepseek_baseline,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",`` doctor who '',had,`` the shakespeare code '' episode,failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,deepseek_baseline,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",cole,went on to appear as,blanche ingram,failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,deepseek_baseline,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",cole,guest starred as,lilith,failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,deepseek_baseline,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",`` jane eyre '',was,a tv serial for the bbc,failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,deepseek_baseline,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",`` jane eyre '',was,critically acclaimed,failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,deepseek_baseline,carb_test_0019,"After the battle , Battra rested in the Arctic Ocean , whereas Mothra retired to Infant Island , accompanied by the two Cosmos .",mothra,was accompanied by,the two cosmos,correct_extraction,,,,,"After the battle , Battra rested in the Arctic Ocean , whereas Mothra retired to Infant Island , accompanied by the two Cosmos ."
carb30,deepseek_baseline,carb_test_0019,"After the battle , Battra rested in the Arctic Ocean , whereas Mothra retired to Infant Island , accompanied by the two Cosmos .",battra,rested in,the arctic ocean,correct_extraction,,,,,"After the battle , Battra rested in the Arctic Ocean , whereas Mothra retired to Infant Island , accompanied by the two Cosmos ."
carb30,deepseek_baseline,carb_test_0019,"After the battle , Battra rested in the Arctic Ocean , whereas Mothra retired to Infant Island , accompanied by the two Cosmos .",mothra,retired to,infant island,correct_extraction,,,,,"After the battle , Battra rested in the Arctic Ocean , whereas Mothra retired to Infant Island , accompanied by the two Cosmos ."
carb30,deepseek_baseline,carb_test_0020,After this point many of the republicans were arrested in Free State `` round ups '' when they had come out of hiding and returned home .,many of the republicans,returned,home,hallucinated_triple,,,,,After this point many of the republicans were arrested in Free State `` round ups '' when they had come out of hiding and returned home .
carb30,deepseek_baseline,carb_test_0020,After this point many of the republicans were arrested in Free State `` round ups '' when they had come out of hiding and returned home .,many of the republicans,had come out of,hiding,correct_extraction,,,,,After this point many of the republicans were arrested in Free State `` round ups '' when they had come out of hiding and returned home .
carb30,deepseek_baseline,carb_test_0020,After this point many of the republicans were arrested in Free State `` round ups '' when they had come out of hiding and returned home .,many of the republicans,were arrested in,"free state ""round ups""",hallucinated_triple,,,,,After this point many of the republicans were arrested in Free State `` round ups '' when they had come out of hiding and returned home .
carb30,deepseek_baseline,carb_test_0020,After this point many of the republicans were arrested in Free State `` round ups '' when they had come out of hiding and returned home .,many of the republicans,had returned,home,failed_extraction,,,,,After this point many of the republicans were arrested in Free State `` round ups '' when they had come out of hiding and returned home .
carb30,deepseek_baseline,carb_test_0020,After this point many of the republicans were arrested in Free State `` round ups '' when they had come out of hiding and returned home .,many of the republicans,were arrested in,free state `` round ups '',failed_extraction,,,,,After this point many of the republicans were arrested in Free State `` round ups '' when they had come out of hiding and returned home .
carb30,deepseek_baseline,carb_test_0021,"Although Knievel broke his arms , he was more distraught over a permanent injury his accident caused to the cameraman .",knievel,broke,his arms,correct_extraction,,,,,"Although Knievel broke his arms , he was more distraught over a permanent injury his accident caused to the cameraman ."
carb30,deepseek_baseline,carb_test_0021,"Although Knievel broke his arms , he was more distraught over a permanent injury his accident caused to the cameraman .",his accident,caused,a permanent injury to the cameraman,hallucinated_triple,,,,,"Although Knievel broke his arms , he was more distraught over a permanent injury his accident caused to the cameraman ."
carb30,deepseek_baseline,carb_test_0021,"Although Knievel broke his arms , he was more distraught over a permanent injury his accident caused to the cameraman .",knievel,was more distraught over,a permanent injury his accident caused to the cameraman,correct_extraction,,,,,"Although Knievel broke his arms , he was more distraught over a permanent injury his accident caused to the cameraman ."
carb30,deepseek_baseline,carb_test_0021,"Although Knievel broke his arms , he was more distraught over a permanent injury his accident caused to the cameraman .",knievel's accident,caused,permanent injury to the cameraman,failed_extraction,,,,,"Although Knievel broke his arms , he was more distraught over a permanent injury his accident caused to the cameraman ."
carb30,deepseek_baseline,carb_test_0021,"Although Knievel broke his arms , he was more distraught over a permanent injury his accident caused to the cameraman .",injury to the cameraman,was permanent,,failed_extraction,,,,,"Although Knievel broke his arms , he was more distraught over a permanent injury his accident caused to the cameraman ."
